Date,Price,Open,High,Low,Vol.,Change %
5/2/2018,"19,027.60","20,101.50","20,101.50","19,027.60",829.97K,-5.34%
5/3/2018,"18,697.20","19,027.60","19,027.60","18,174.00",590.02K,-1.74%
5/4/2018,"18,587.00","18,697.20","19,000.10","18,559.50",397.17K,-0.59%
5/7/2018,"18,807.30","18,779.80","18,807.30","18,063.80",445.49K,1.19%
5/8/2018,"18,559.50","18,779.80","18,779.80","18,504.40",586.73K,-1.32%
5/9/2018,"19,440.70","18,587.00","19,440.70","18,504.40",515.57K,4.75%
5/10/2018,"19,110.20","19,440.70","19,440.70","18,779.80",314.14K,-1.70%
5/11/2018,"19,110.20","18,807.30","19,110.20","18,669.60",311.42K,0.00%
5/14/2018,"19,220.40","19,110.20","19,220.40","18,724.70",354.32K,0.58%
5/15/2018,"19,468.20","19,275.40","19,468.20","19,027.60",361.81K,1.29%
5/16/2018,"19,661.00","19,468.20","19,771.10","19,275.40",396.13K,0.99%
5/17/2018,"19,550.80","19,661.00","19,661.00","19,440.70",170.37K,-0.56%
5/18/2018,"19,523.30","19,550.80","19,716.00","19,330.50",550.71K,-0.14%
5/21/2018,"19,495.70","19,523.30","19,523.30","19,330.50",182.91K,-0.14%
5/22/2018,"18,642.10","19,385.60","19,385.60","18,146.50",518.10K,-4.38%
5/23/2018,"18,724.70","18,669.60","18,724.70","18,366.70",119.25K,0.44%
5/24/2018,"18,504.40","18,724.70","18,724.70","18,504.40",91.57K,-1.18%
5/25/2018,"18,504.40","18,229.10","18,669.60","18,229.10",192.10K,0.00%
5/28/2018,"17,210.20","18,504.40","18,669.60","17,210.20",227.38K,-6.99%
5/29/2018,"18,063.80","17,403.00","18,146.50","16,521.80",338.73K,4.96%
5/30/2018,"17,898.60","18,146.50","18,146.50","17,568.20",53.10K,-0.91%
5/31/2018,"18,256.60","17,898.60","18,256.60","17,898.60",117.98K,2.00%
6/1/2018,"18,339.20","18,256.60","18,339.20","17,953.70",95.68K,0.45%
6/4/2018,"18,229.10","18,339.20","18,449.40","18,118.90",273.90K,-0.60%
6/5/2018,"18,201.50","18,421.80","18,421.80","18,174.00",148.28K,-0.15%
6/6/2018,"18,532.00","18,256.60","18,724.70","18,256.60",185.27K,1.82%
6/7/2018,"18,532.00","18,614.60","18,724.70","18,449.40",258.96K,0.00%
6/8/2018,"18,532.00","18,532.00","18,614.60","18,449.40",71.09K,0.00%
6/11/2018,"18,311.70","18,394.30","18,532.00","18,118.90",159.20K,-1.19%
6/12/2018,"17,898.60","18,311.70","18,311.70","17,788.50",125.75K,-2.26%
6/13/2018,"17,898.60","18,174.00","18,174.00","17,843.60",231.21K,0.00%
6/14/2018,"17,898.60","17,898.60","18,036.30","17,705.90",220.13K,0.00%
6/15/2018,"17,843.60","17,898.60","17,898.60","17,678.30",169.54K,-0.31%
6/18/2018,"17,623.30","17,898.60","17,953.70","17,347.90",139.15K,-1.23%
6/19/2018,"17,017.50","17,127.60","17,568.20","16,521.80",200.41K,-3.44%
6/20/2018,"17,210.20","17,072.50","17,292.80","17,017.50",106.52K,1.13%
6/21/2018,"17,265.30","17,292.80","17,347.90","17,017.50",166.95K,0.32%
6/22/2018,"17,265.30","17,265.30","17,292.80","17,072.50",130.69K,0.00%
6/25/2018,"17,155.10","17,265.30","17,265.30","17,072.50",88.84K,-0.64%
6/26/2018,"17,182.70","17,155.10","17,237.80","17,072.50",82.03K,0.16%
6/27/2018,"17,182.70","17,237.80","17,347.90","17,072.50",159.51K,0.00%
6/28/2018,"17,072.50","17,127.60","17,182.70","17,017.50",76.88K,-0.64%
6/29/2018,"17,072.50","17,182.70","17,182.70","16,852.20",64.60K,0.00%
7/2/2018,"16,962.40","17,072.50","17,127.60","16,521.80",138.11K,-0.64%
7/3/2018,"16,521.80","16,962.40","16,962.40","16,411.70",159.72K,-2.60%
7/4/2018,"16,521.80","16,521.80","16,687.00","16,411.70",187.66K,0.00%
7/5/2018,"16,246.40","16,521.80","16,521.80","15,420.40",148.90K,-1.67%
7/6/2018,"16,356.60","16,246.40","16,384.10","15,860.90",283.23K,0.68%
7/9/2018,"16,356.60","16,356.60","16,466.70","16,246.40",150.58K,0.00%
7/10/2018,"16,191.40","16,356.60","16,411.70","15,971.10",132.24K,-1.01%
7/11/2018,"15,971.10","15,971.10","15,971.10","15,530.50",131.40K,-1.36%
7/12/2018,"16,026.20","15,971.10","16,026.20","15,860.90",318.20K,0.35%
7/13/2018,"16,218.90","16,026.20","16,218.90","15,998.60",164.89K,1.20%
7/16/2018,"16,466.70","16,218.90","16,521.80","16,218.90",234.52K,1.53%
7/17/2018,"16,521.80","16,466.70","16,521.80","16,274.00",181.04K,0.33%
7/18/2018,"16,632.00","16,521.80","16,632.00","16,439.20",204.08K,0.67%
7/19/2018,"16,632.00","16,632.00","16,687.00","16,439.20",123.98K,0.00%
7/20/2018,"16,632.00","16,659.50","16,659.50","16,384.10",225.66K,0.00%
7/23/2018,"16,576.90","16,632.00","16,632.00","16,494.30",116.54K,-0.33%
7/24/2018,"16,576.90","16,521.80","16,576.90","16,466.70",235.40K,0.00%
7/25/2018,"16,576.90","16,521.80","16,632.00","16,494.30",353.47K,0.00%
7/26/2018,"16,521.80","16,576.90","16,576.90","16,494.30",236.71K,-0.33%
7/27/2018,"17,017.50","16,576.90","17,403.00","16,549.30",882.55K,3.00%
7/30/2018,"17,017.50","17,072.50","17,292.80","16,907.30",377.46K,0.00%
7/31/2018,"16,576.90","16,907.30","17,017.50","16,576.90",784.93K,-2.59%
8/1/2018,"16,576.90","16,576.90","16,769.60","16,356.60",335.07K,0.00%
8/2/2018,"16,521.80","16,521.80","16,797.20","16,411.70",139.76K,-0.33%
8/3/2018,"16,521.80","16,521.80","16,632.00","16,411.70",266.74K,0.00%
8/6/2018,"16,521.80","16,246.40","16,576.90","16,246.40",160.95K,0.00%
8/7/2018,"16,191.40","16,466.70","16,494.30","16,081.20",248.43K,-2.00%
8/8/2018,"16,301.50","16,081.20","16,356.60","16,081.20",262.94K,0.68%
8/9/2018,"16,356.60","16,301.50","16,521.80","16,301.50",143.49K,0.34%
8/10/2018,"16,356.60","16,356.60","16,356.60","16,191.40",310.65K,0.00%
8/13/2018,"16,301.50","16,356.60","16,356.60","16,026.20",329.83K,-0.34%
8/14/2018,"16,274.00","16,246.40","16,274.00","16,026.20",131.63K,-0.17%
8/15/2018,"16,191.40","16,274.00","16,356.60","16,026.20",270.99K,-0.51%
8/16/2018,"16,026.20","16,191.40","16,191.40","15,971.10",219.97K,-1.02%
8/17/2018,"16,026.20","16,191.40","16,191.40","15,750.80",266.29K,0.00%
8/20/2018,"16,026.20","16,081.20","16,191.40","15,860.90",152.39K,0.00%
8/21/2018,"16,026.20","16,026.20","16,136.30","15,750.80",162.65K,0.00%
8/22/2018,"16,136.30","16,136.30","16,191.40","15,943.50",251.24K,0.69%
8/23/2018,"16,191.40","16,136.30","16,191.40","15,860.90",212.48K,0.34%
8/24/2018,"16,411.70","16,191.40","16,466.70","16,081.20",369.18K,1.36%
8/27/2018,"16,714.60","16,466.70","16,962.40","16,356.60",527.99K,1.85%
8/28/2018,"17,072.50","16,962.40","17,210.20","16,907.30",365.32K,2.14%
8/29/2018,"16,989.90","17,072.50","17,127.60","16,934.90",224.05K,-0.48%
8/30/2018,"16,989.90","16,989.90","17,045.00","16,824.70",479.86K,0.00%
8/31/2018,"17,623.30","17,045.00","17,788.50","16,989.90",824.58K,3.73%
9/4/2018,"17,458.00","17,623.30","17,678.30","17,265.30",294.25K,-0.94%
9/5/2018,"17,265.30","17,403.00","17,403.00","17,072.50",379.80K,-1.10%
9/6/2018,"17,072.50","17,182.70","17,292.80","16,907.30",388.66K,-1.12%
9/7/2018,"17,403.00","16,962.40","17,430.50","16,962.40",492.89K,1.94%
9/10/2018,"17,953.70","17,403.00","17,953.70","17,237.80",656.72K,3.16%
9/11/2018,"18,339.20","17,953.70","18,339.20","17,568.20",718.11K,2.15%
9/12/2018,"18,201.50","18,339.20","18,339.20","18,063.80",404.23K,-0.75%
9/13/2018,"18,642.10","18,201.50","18,697.20","18,118.90",797.28K,2.42%
9/14/2018,"18,394.30","18,642.10","18,669.60","18,311.70",874.42K,-1.33%
9/17/2018,"18,118.90","18,229.10","18,394.30","18,118.90",262.84K,-1.50%
9/18/2018,"18,311.70","17,953.70","18,339.20","17,926.20",450.54K,1.06%
9/19/2018,"18,504.40","18,311.70","18,532.00","18,311.70",339.29K,1.05%
9/20/2018,"19,027.60","18,504.40","19,110.20","18,449.40",335.66K,2.83%
9/21/2018,"19,466.70","19,877.10","19,877.10","19,056.20",254.09K,2.31%
9/24/2018,"19,378.70","19,466.70","19,466.70","19,349.40",157.02K,-0.45%
9/25/2018,"19,378.70","19,408.00","19,408.00","19,320.10",226.74K,0.00%
9/26/2018,"19,378.70","19,378.70","19,408.00","19,320.10",216.10K,0.00%
9/27/2018,"20,170.30","19,378.70","20,522.10","19,378.70",717.03K,4.08%
9/28/2018,"19,935.70","19,994.40","20,463.40","19,935.70",166.26K,-1.16%
10/1/2018,"20,228.90","19,994.40","20,346.20","19,759.80",775.53K,1.47%
10/2/2018,"19,994.40","20,170.30","20,580.70","19,730.50",618.91K,-1.16%
10/3/2018,"19,994.40","19,994.40","20,053.00","19,965.00",142.82K,0.00%
10/4/2018,"20,346.20","19,965.00","20,346.20","19,935.70",259.34K,1.76%
10/5/2018,"20,346.20","20,375.50","20,463.40","20,170.30",167.91K,0.00%
10/8/2018,"20,170.30","20,346.20","20,346.20","20,053.00",138.19K,-0.86%
10/9/2018,"20,170.30","20,199.60","20,258.20","20,140.90",138.19K,0.00%
10/10/2018,"19,935.70","20,170.30","20,170.30","19,847.80",83.09K,-1.16%
10/11/2018,"18,851.00","19,701.20","19,701.20","18,557.80",411.03K,-5.44%
10/12/2018,"19,349.40","18,704.40","19,408.00","18,704.40",515.12K,2.64%
10/15/2018,"19,701.20","19,349.40","19,701.20","19,290.70",487.14K,1.82%
10/16/2018,"19,408.00","19,583.90","19,583.90","19,290.70",122.44K,-1.49%
10/17/2018,"19,408.00","19,378.70","19,525.30","19,349.40",120.70K,0.00%
10/18/2018,"19,290.70","19,408.00","19,408.00","19,173.50",127.36K,-0.60%
10/19/2018,"19,261.40","19,232.10","19,320.10","19,144.20",117.42K,-0.15%
10/22/2018,"18,763.00","19,056.20","19,056.20","18,763.00",137.19K,-2.59%
10/23/2018,"17,854.20","18,763.00","18,763.00","17,590.30",549.07K,-4.84%
10/24/2018,"17,883.50","17,854.20","18,059.40","17,824.90",358.18K,0.16%
10/25/2018,"17,883.50","17,649.00","17,883.50","17,561.00",270.67K,0.00%
10/26/2018,"18,528.50","17,883.50","18,528.50","17,854.20",498.68K,3.61%
10/29/2018,"18,411.20","18,235.30","18,411.20","17,942.20",531.86K,-0.63%
10/30/2018,"18,528.50","18,411.20","18,528.50","18,088.70",386.39K,0.64%
10/31/2018,"18,880.30","18,469.90","18,938.90","18,294.00",471.17K,1.90%
11/1/2018,"18,587.10","18,880.30","18,997.60","18,469.90",565.36K,-1.55%
11/2/2018,"18,264.60","18,528.50","18,587.10","18,176.70",339.18K,-1.74%
11/5/2018,"18,264.60","18,206.00","18,294.00","18,088.70",227.70K,0.00%
11/6/2018,"18,088.70","18,411.20","18,411.20","18,088.70",121.48K,-0.96%
11/7/2018,"18,088.70","18,118.10","18,147.40","18,059.40",91.95K,0.00%
11/8/2018,"18,088.70","18,118.10","18,176.70","18,059.40",96.16K,0.00%
11/9/2018,"18,059.40","18,088.70","18,118.10","18,000.80",151.97K,-0.16%
11/12/2018,"18,000.80","18,059.40","18,059.40","17,883.50",72.21K,-0.32%
11/13/2018,"17,619.70","18,000.80","18,000.80","17,531.70",194.78K,-2.12%
11/14/2018,"17,707.60","17,619.70","17,707.60","17,590.30",189.08K,0.50%
11/15/2018,"17,502.40","17,707.60","17,707.60","17,267.90",245.98K,-1.16%
11/16/2018,"17,531.70","17,502.40","17,590.30","17,473.10",145.92K,0.17%
11/19/2018,"17,531.70","17,531.70","17,619.70","17,502.40",143.38K,0.00%
11/20/2018,"17,414.40","17,531.70","17,531.70","17,355.80",97.43K,-0.67%
11/21/2018,"17,385.10","17,414.40","17,414.40","17,004.00",281.59K,-0.17%
11/22/2018,"17,297.20","17,385.10","17,443.80","17,238.50",100.65K,-0.51%
11/23/2018,"17,238.50","17,297.20","17,326.50","17,004.00",184.06K,-0.34%
11/26/2018,"16,476.30","17,092.00","17,121.30","16,476.30",243.07K,-4.42%
11/27/2018,"16,300.40","16,593.60","16,710.80","16,300.40",284.22K,-1.07%
11/28/2018,"17,297.20","16,417.70","17,297.20","16,300.40",471.60K,6.12%
11/29/2018,"17,590.30","17,414.40","17,707.60","17,414.40",250.49K,1.69%
11/30/2018,"17,619.70","17,531.70","17,649.00","17,473.10",385.76K,0.17%
12/3/2018,"18,176.70","17,649.00","18,176.70","17,590.30",484.25K,3.16%
12/4/2018,"18,176.70","18,176.70","18,352.60","18,118.10",395.85K,0.00%
12/5/2018,"17,824.90","18,030.10","18,118.10","17,766.30",196.18K,-1.94%
12/6/2018,"17,824.90","17,824.90","17,824.90","17,297.20",395.54K,0.00%
12/7/2018,"17,824.90","17,795.60","17,883.50","17,766.30",207.79K,0.00%
12/10/2018,"17,531.70","17,766.30","17,795.60","17,121.30",312.43K,-1.64%
12/11/2018,"17,531.70","17,531.70","17,561.00","17,414.40",153.85K,0.00%
12/12/2018,"18,000.80","17,531.70","18,000.80","17,502.40",652.57K,2.68%
12/13/2018,"18,030.10","18,030.10","18,059.40","17,883.50",413.75K,0.16%
12/14/2018,"18,118.10","18,030.10","18,118.10","17,942.20",588.66K,0.49%
12/17/2018,"18,059.40","18,118.10","18,118.10","17,795.60",203.63K,-0.32%
12/18/2018,"18,000.80","17,883.50","18,000.80","17,854.20",240.33K,-0.32%
12/19/2018,"18,059.40","18,000.80","18,059.40","17,883.50",483.60K,0.33%
12/20/2018,"18,528.50","18,030.10","18,557.80","17,912.80",1.11M,2.60%
12/21/2018,"18,411.20","18,381.90","18,411.20","18,118.10",1.14M,-0.63%
12/24/2018,"18,469.90","18,352.60","18,469.90","18,294.00",1.21M,0.32%
12/25/2018,"18,440.50","18,235.30","18,440.50","17,824.90",954.82K,-0.16%
12/26/2018,"18,440.50","18,411.20","18,440.50","18,294.00",1.61M,0.00%
12/27/2018,"18,938.90","18,499.20","18,938.90","18,440.50",2.25M,2.70%
12/28/2018,"19,349.40","18,880.30","19,349.40","18,645.80",3.38M,2.17%
1/2/2019,"18,264.60","18,880.30","19,232.10","18,264.60",144.30K,-5.61%
1/3/2019,"18,264.60","18,176.70","18,294.00","18,176.70",415.22K,0.00%
1/4/2019,"18,264.60","18,206.00","18,264.60","17,414.40",259.28K,0.00%
1/7/2019,"18,235.30","18,264.60","18,294.00","17,766.30",217.89K,-0.16%
1/8/2019,"18,235.30","18,176.70","18,235.30","17,942.20",282.51K,0.00%
1/9/2019,"18,118.10","18,176.70","18,206.00","18,059.40",761.63K,-0.64%
1/10/2019,"18,059.40","18,118.10","18,118.10","17,971.50",281.29K,-0.32%
1/11/2019,"17,883.50","18,030.10","18,059.40","17,854.20",295.46K,-0.97%
1/14/2019,"17,678.30","17,883.50","17,883.50","17,414.40",428.07K,-1.15%
1/15/2019,"17,619.70","17,649.00","17,678.30","17,502.40",280.76K,-0.33%
1/16/2019,"17,619.70","17,619.70","17,912.80","17,590.30",172.71K,0.00%
1/17/2019,"17,590.30","17,619.70","17,619.70","17,473.10",170.88K,-0.17%
1/18/2019,"17,502.40","17,502.40","17,590.30","17,355.80",272.85K,-0.50%
1/21/2019,"17,502.40","17,443.80","17,531.70","17,385.10",243.52K,0.00%
1/22/2019,"17,619.70","17,473.10","17,619.70","17,473.10",144.40K,0.67%
1/23/2019,"17,619.70","17,619.70","17,649.00","17,561.00",163.12K,0.00%
1/24/2019,"17,619.70","17,619.70","17,649.00","17,531.70",218.58K,0.00%
1/25/2019,"17,590.30","17,619.70","17,619.70","17,531.70",149.97K,-0.17%
1/28/2019,"17,649.00","17,590.30","17,649.00","17,561.00",136.01K,0.33%
1/29/2019,"17,649.00","17,649.00","17,707.60","17,619.70",202.54K,0.00%
1/30/2019,"17,649.00","17,649.00","17,707.60","17,649.00",144.35K,0.00%
1/31/2019,"17,649.00","17,678.30","17,736.90","17,619.70",112.00K,0.00%
2/1/2019,"17,678.30","17,649.00","17,678.30","17,590.30",91.50K,0.17%
2/11/2019,"17,707.60","17,678.30","17,736.90","17,649.00",217.09K,0.17%
2/12/2019,"17,824.90","17,736.90","18,176.70","17,707.60",416.79K,0.66%
2/13/2019,"17,824.90","17,824.90","18,000.80","17,736.90",350.79K,0.00%
2/14/2019,"17,736.90","17,766.30","17,824.90","17,736.90",232.88K,-0.49%
2/15/2019,"18,294.00","17,736.90","18,469.90","17,678.30",441.82K,3.14%
2/18/2019,"18,235.30","18,294.00","18,352.60","18,000.80",229.71K,-0.32%
2/19/2019,"18,118.10","18,176.70","18,235.30","18,088.70",314.71K,-0.64%
2/20/2019,"18,264.60","18,088.70","18,352.60","17,942.20",455.19K,0.81%
2/21/2019,"18,294.00","18,294.00","18,352.60","18,235.30",279.13K,0.16%
2/22/2019,"18,176.70","18,294.00","18,294.00","18,118.10",243.32K,-0.64%
2/25/2019,"18,176.70","18,176.70","18,235.30","18,088.70",152.50K,0.00%
2/26/2019,"18,294.00","18,176.70","18,411.20","18,176.70",365.92K,0.65%
2/27/2019,"18,176.70","18,264.60","18,645.80","18,059.40",1.08M,-0.64%
2/28/2019,"18,059.40","18,176.70","18,235.30","18,059.40",206.94K,-0.65%
3/1/2019,"18,176.70","18,059.40","18,235.30","18,030.10",258.02K,0.65%
3/4/2019,"18,763.00","18,235.30","19,114.80","18,235.30",928.46K,3.23%
3/5/2019,"18,675.10","18,763.00","18,821.70","18,645.80",314.89K,-0.47%
3/6/2019,"18,411.20","18,675.10","18,704.40","18,176.70",298.90K,-1.41%
3/7/2019,"18,176.70","18,411.20","18,469.90","18,176.70",463.30K,-1.27%
3/8/2019,"17,942.20","18,147.40","18,147.40","17,766.30",913.87K,-1.29%
3/11/2019,"18,206.00","17,942.20","18,206.00","17,883.50",258.95K,1.47%
3/12/2019,"18,469.90","18,206.00","18,469.90","18,206.00",395.74K,1.45%
3/13/2019,"18,294.00","18,264.60","18,469.90","18,147.40",311.17K,-0.95%
3/14/2019,"18,264.60","18,294.00","18,294.00","18,147.40",218.27K,-0.16%
3/15/2019,"18,294.00","18,206.00","18,294.00","18,206.00",241.37K,0.16%
3/18/2019,"18,294.00","18,352.60","18,411.20","18,294.00",167.92K,0.00%
3/19/2019,"18,469.90","18,294.00","18,675.10","18,294.00",455.10K,0.96%
3/20/2019,"18,528.50","18,469.90","18,616.50","18,440.50",359.80K,0.32%
3/21/2019,"18,499.20","18,587.10","18,645.80","18,352.60",345.99K,-0.16%
3/22/2019,"18,411.20","18,469.90","18,499.20","18,381.90",294.94K,-0.48%
3/25/2019,"18,000.80","18,294.00","18,294.00","17,883.50",395.50K,-2.23%
3/26/2019,"18,176.70","18,059.40","18,235.30","18,059.40",182.01K,0.98%
3/27/2019,"18,235.30","18,176.70","18,381.90","18,176.70",120.22K,0.32%
3/28/2019,"18,821.70","18,235.30","18,997.60","18,206.00",699.79K,3.22%
3/29/2019,"18,587.10","18,938.90","18,938.90","18,587.10",320.45K,-1.25%
4/1/2019,"18,763.00","18,587.10","18,821.70","18,557.80",329.67K,0.95%
4/2/2019,"18,880.30","18,763.00","19,554.60","18,675.10",970.31K,0.63%
4/3/2019,"18,704.40","18,880.30","18,880.30","18,704.40",213.62K,-0.93%
4/4/2019,"18,733.70","18,704.40","18,880.30","18,704.40",224.00K,0.16%
4/5/2019,"19,114.80","18,733.70","19,408.00","18,499.20",591.72K,2.03%
4/8/2019,"18,880.30","18,938.90","19,173.50","18,763.00",341.40K,-1.23%
4/9/2019,"18,469.90","18,938.90","18,997.60","18,469.90",747.32K,-2.17%
4/10/2019,"18,352.60","18,440.50","18,587.10","18,206.00",843.96K,-0.64%
4/11/2019,"18,206.00","18,352.60","18,587.10","18,147.40",823.94K,-0.80%
4/12/2019,"18,704.40","18,411.20","18,763.00","18,294.00",216.58K,2.74%
4/16/2019,"18,469.90","18,528.50","18,645.80","18,411.20",86.02K,-1.25%
4/17/2019,"18,469.90","18,528.50","18,587.10","18,381.90",453.25K,0.00%
4/18/2019,"18,557.80","18,469.90","18,763.00","18,411.20",387.84K,0.48%
4/19/2019,"18,528.50","18,587.10","18,645.80","18,411.20",200.43K,-0.16%
4/22/2019,"18,469.90","18,528.50","18,587.10","18,381.90",248.38K,-0.32%
4/23/2019,"18,176.70","18,469.90","18,469.90","17,971.50",784.93K,-1.59%
4/24/2019,"18,206.00","18,176.70","18,352.60","18,059.40",146.85K,0.16%
4/25/2019,"18,176.70","18,294.00","18,381.90","18,000.80",333.60K,-0.16%
4/26/2019,"18,176.70","18,176.70","18,294.00","18,118.10",121.48K,0.00%
5/2/2019,"18,176.70","18,176.70","18,294.00","18,118.10",117.70K,0.00%
5/3/2019,"18,176.70","18,118.10","18,206.00","18,118.10",132.43K,0.00%
5/6/2019,"17,883.50","18,118.10","18,118.10","17,883.50",215.11K,-1.61%
5/7/2019,"17,883.50","18,000.80","18,235.30","17,766.30",449.51K,0.00%
5/8/2019,"17,590.30","17,883.50","17,942.20","17,531.70",332.35K,-1.64%
5/9/2019,"17,414.40","17,649.00","17,649.00","17,267.90",271.61K,-1.00%
5/10/2019,"17,121.30","17,531.70","17,531.70","17,121.30",488.94K,-1.68%
5/13/2019,"17,649.00","17,297.20","17,649.00","17,209.20",207.07K,3.08%
5/14/2019,"17,297.20","17,590.30","17,649.00","17,297.20",163.20K,-1.99%
5/15/2019,"17,649.00","17,355.80","17,649.00","17,355.80",278.95K,2.03%
5/16/2019,"17,824.90","17,707.60","17,912.80","17,707.60",212.91K,1.00%
5/17/2019,"17,824.90","17,824.90","17,942.20","17,795.60",163.50K,0.00%
5/20/2019,"17,824.90","17,824.90","17,824.90","17,590.30",314.24K,0.00%
5/21/2019,"17,707.60","17,824.90","17,824.90","17,707.60",158.21K,-0.66%
5/22/2019,"17,824.90","17,824.90","17,942.20","17,766.30",240.78K,0.66%
5/23/2019,"18,118.10","17,824.90","18,118.10","17,766.30",274.79K,1.64%
5/24/2019,"18,147.40","18,118.10","18,440.50","18,118.10",422.54K,0.16%
5/27/2019,"18,147.40","18,118.10","18,235.30","17,942.20",149.28K,0.00%
5/28/2019,"18,147.40","18,147.40","18,147.40","18,000.80",146.80K,0.00%
5/29/2019,"18,118.10","18,147.40","18,176.70","18,059.40",226.56K,-0.16%
5/30/2019,"18,147.40","18,176.70","18,176.70","18,088.70",129.21K,0.16%
5/31/2019,"18,176.70","18,147.40","18,176.70","18,059.40",287.83K,0.16%
6/3/2019,"18,147.40","18,176.70","18,176.70","18,059.40",229.81K,-0.16%
6/4/2019,"18,147.40","18,147.40","18,176.70","18,118.10",145.03K,0.00%
6/5/2019,"18,118.10","18,176.70","18,176.70","17,942.20",138.64K,-0.16%
6/6/2019,"18,118.10","18,118.10","18,147.40","18,000.80",114.86K,0.00%
6/7/2019,"18,118.10","18,000.80","18,147.40","18,000.80",159.63K,0.00%
6/10/2019,"18,176.70","18,147.40","18,235.30","18,088.70",330.08K,0.32%
6/11/2019,"18,330.80","18,215.10","18,523.80","18,215.10",146.92K,0.85%
6/12/2019,"18,369.40","18,369.40","18,446.60","18,292.20",237.16K,0.21%
6/13/2019,"18,369.40","18,369.40","18,446.60","18,292.20",101.92K,0.00%
6/14/2019,"18,871.10","18,369.40","18,909.70","18,369.40",288.58K,2.73%
6/17/2019,"18,523.80","18,909.70","18,986.90","18,523.80",143.57K,-1.84%
6/18/2019,"18,716.70","18,523.80","18,716.70","18,446.60",166.22K,1.04%
6/19/2019,"18,909.70","18,755.30","18,909.70","18,678.20",440.63K,1.03%
6/20/2019,"18,986.90","18,909.70","19,064.10","18,755.30",208.81K,0.41%
6/21/2019,"18,793.90","18,986.90","18,986.90","18,793.90",127.85K,-1.02%
6/24/2019,"18,446.60","18,755.30","18,832.50","18,446.60",251.13K,-1.85%
6/25/2019,"18,523.80","18,446.60","18,523.80","18,215.10",306.62K,0.42%
6/26/2019,"18,369.40","18,523.80","18,523.80","18,292.20",116.86K,-0.83%
6/27/2019,"18,909.70","18,369.40","18,909.70","18,253.70",245.35K,2.94%
6/28/2019,"18,832.50","18,832.50","18,832.50","18,060.70",914.52K,-0.41%
7/1/2019,"18,408.00","18,601.00","18,601.00","18,292.20",100.18K,-2.25%
7/2/2019,"18,408.00","18,408.00","18,446.60","18,292.20",78.47K,0.00%
7/3/2019,"18,253.70","18,369.40","18,408.00","18,215.10",117.32K,-0.84%
7/4/2019,"18,253.70","18,253.70","18,369.40","18,099.30",91.74K,0.00%
7/5/2019,"17,983.50","18,253.70","18,253.70","17,983.50",128.60K,-1.48%
7/8/2019,"17,829.10","17,983.50","17,983.50","17,713.40",225.25K,-0.86%
7/9/2019,"17,752.00","17,906.30","17,906.30","17,636.20",113.95K,-0.43%
7/10/2019,"17,752.00","17,752.00","17,829.10","17,636.20",203.52K,0.00%
7/11/2019,"17,597.60","17,906.30","17,983.50","17,520.40",359.64K,-0.87%
7/12/2019,"17,597.60","17,597.60","17,752.00","17,443.20",354.39K,0.00%
7/15/2019,"17,288.90","17,520.40","17,559.00","16,980.10",641.36K,-1.75%
7/16/2019,"17,057.30","17,173.10","17,288.90","16,864.40",566.60K,-1.34%
7/17/2019,"17,057.30","17,057.30","17,057.30","16,825.80",532.34K,0.00%
7/18/2019,"17,057.30","17,095.90","17,404.60","16,903.00",597.47K,0.00%
7/19/2019,"17,288.90","17,134.50","17,366.10","17,057.30",481.33K,1.36%
7/22/2019,"17,211.70","17,404.60","17,404.60","17,134.50",216.33K,-0.45%
7/23/2019,"17,057.30","17,134.50","17,173.10","16,980.10",369.09K,-0.90%
7/24/2019,"16,903.00","17,057.30","17,057.30","16,825.80",425.06K,-0.90%
7/25/2019,"16,671.40","16,903.00","16,903.00","16,671.40",529.16K,-1.37%
7/26/2019,"16,825.80","16,748.60","16,980.10","16,748.60",323.32K,0.93%
7/29/2019,"16,864.40","16,941.60","16,941.60","16,825.80",370.39K,0.23%
7/30/2019,"16,864.40","16,903.00","16,941.60","16,787.20",655.88K,0.00%
7/31/2019,"17,134.50","16,980.10","17,134.50","16,903.00",262.51K,1.60%
8/1/2019,"17,674.80","17,134.50","17,752.00","17,134.50",718.18K,3.15%
8/2/2019,"17,674.80","17,674.80","17,674.80","17,443.20",307.05K,0.00%
8/5/2019,"17,559.00","17,674.80","17,674.80","17,443.20",232.91K,-0.66%
8/6/2019,"17,366.10","17,288.90","17,481.80","17,134.50",400.59K,-1.10%
8/7/2019,"17,713.40","17,443.20","17,713.40","17,404.60",437.13K,2.00%
8/8/2019,"18,060.70","17,713.40","18,137.90","17,713.40",549.72K,1.96%
8/9/2019,"18,215.10","18,137.90","18,292.20","18,060.70",379.94K,0.85%
8/12/2019,"18,060.70","18,215.10","18,215.10","17,829.10",592.90K,-0.85%
8/13/2019,"18,060.70","17,983.50","18,060.70","17,983.50",355.56K,0.00%
8/14/2019,"18,099.30","18,060.70","18,137.90","17,983.50",312.91K,0.21%
8/15/2019,"18,137.90","17,983.50","18,137.90","17,983.50",405.38K,0.21%
8/16/2019,"18,523.80","18,137.90","18,793.90","18,137.90",471.32K,2.13%
8/19/2019,"18,523.80","18,523.80","18,678.20","18,292.20",161.93K,0.00%
8/20/2019,"18,446.60","18,446.60","18,523.80","18,369.40",223.94K,-0.42%
8/21/2019,"18,562.40","18,446.60","18,639.60","18,369.40",636.58K,0.63%
